id,prediction,loss
322638,3370,2664
322639,2242,2981
322641,1163,2406
322643,1262,2192
322645,4184,3592
322647,7711,9414
322659,1553,1517
322661,1450,1445
322662,1638,1561
322663,4211,4145
322666,1393,1974
322668,3582,4896
322672,4369,5778
322673,1457,2163
322675,2431,2303
322681,1450,928.2
322684,2281,1504
322687,2266,1780
322692,4582,5530
322696,1614,2264
322697,1929,3916
322702,2092,2241
322705,873.4,712
322708,1079,3520
322709,2701,1504
322712,3323,2930
322713,1555,2329
322714,1281,1888
322715,1450,659.3
322716,753.4,773.2
322719,2672,2027
322723,1368,827.6
322728,3082,3451
322729,832.3,852.3
322730,1305,1577
322731,2562,3670
322735,1811,2851
322736,4702,3598
322739,911.2,533.2
322740,1526,1376
322744,1068,4517
322749,1441,1725
322755,1526,2007
322756,4085,5722
322757,1904,1336
322761,1220,2402
322763,2092,4516
322767,2006,1535
322769,1220,5163
322770,5517,5929
322774,2701,2886
322779,1450,1037
322785,777.2,728.6
322791,3370,6646
322792,3467,6242
322793,2092,2055
322797,2006,1312
322801,1262,2321
322803,6897,6350
322806,4211,2513
322810,3141,2264
322812,1614,2336
322814,1068,891.5
322816,4085,5695
322834,6475,6498
322835,5828,6174
322842,2193,3507
322843,7087,1.618e+04
322850,2037,2025
322856,2037,2368
322858,804.2,436.4
322859,921.2,483.3
322866,1904,2137
322872,1013,1060
322876,8058,8427
322877,1553,1854
322881,1526,1507
322886,1313,2161
322891,3580,5568
322896,1904,1560
322900,4835,6968
322903,1342,908.4
322908,5319,8082
322909,5319,5179
322910,1262,1883
322911,1667,1852
322913,1450,508.8
322918,4369,1584
322919,2092,964.7
322921,2814,3048
322924,3273,5579
322925,1662,1087
322929,2562,4004
322930,2193,1318
322932,1450,1893
322939,4582,2713
322942,3044,3796
322947,1501,1451
322948,1393,521.4
322950,1768,1648
322955,1.072e+04,2.608e+04
322958,3875,2949
322960,1339,815.3
322962,937.8,962.9
322964,1441,1745
322968,2206,3116
322971,1441,1383
322973,4085,8346
322975,4184,5161
322985,1262,1000
322993,2554,2529
322997,2193,1973
323001,1.024e+04,1.486e+04
323004,1013,928.7
323006,1342,1505
323008,5616,6297
323010,2314,2913
323014,1313,1410
323016,2408,2890
323019,1614,4761
323022,1339,1181
323025,3715,6362
323026,1814,1737
323028,850.4,505.9
323038,2037,631.6
323042,8189,7795
323045,1814,1990
323050,1013,817.3
323055,2399,4001
323056,2309,4606
323057,3632,5999
323060,1811,1563
323061,2092,1259
323066,2092,5435
323067,1904,1595
323073,3715,6336
323074,832.3,748.4
323078,911.2,895
323080,670,972.9
323081,2766,4846
323084,8491,1.015e+04
323088,3206,3080
323093,3715,3918
323094,2037,2202
323095,832.3,630.3
323096,4211,4787
323097,1614,694.5
323101,4844,5826
323107,1441,1374
323109,1774,6075
323111,2309,4631
323117,777.2,734.6
323125,3632,5969
323129,1040,525.6
323134,3715,4110
323136,4184,3747
323140,1305,1634
323141,2814,3539
323142,1814,1164
323146,1441,1916
323155,1811,2697
323157,1754,2096
323159,1697,1169
323162,1667,1687
323172,1262,782.6
323173,1553,2721
323176,2878,6491
323178,2562,492.5
323180,4369,5926
323181,1.399e+04,1.456e+04
323183,850.4,1589
323185,1731,1170
323192,1313,4246
323193,3632,2182
323194,1313,807.4
323199,832.3,519.5
323203,706.1,1219
323210,3082,1347
323216,1638,2510
323217,798.5,971.1
323220,1.981e+04,2.96e+04
323224,1614,2803
323231,1553,1291
323233,6897,5530
323234,1553,1389
323237,3206,2733
323240,1969,1576
323241,4369,5758
323242,1553,973.2
323243,1677,2194
323245,1450,2292
323247,1814,2044
323260,3632,2571
323262,1638,971
323266,1262,1810
323270,5153,7095
323271,1262,946.9
323278,1865,591.1
323279,3618,3958
323283,6684,1.251e+04
323284,670,321.6
323286,3141,2055
323288,1677,1021
323294,3273,4273
323295,2562,4259
323296,2032,4559
323299,3141,2147
323300,1441,1423
323303,1754,1996
323305,2266,927.8
323306,1163,843.9
323310,1811,1585
323311,3467,4196
323317,1754,1209
323320,1450,4700
323323,1457,2858
323328,4048,5423
323330,921.2,471.2
323334,7087,1.055e+04
323335,1013,1977
323337,1163,1387
323338,1754,4492
323339,4332,2189
323341,1309,2985
323358,1754,1568
323364,1156,737.3
323365,4574,5448
323369,2661,4783
323373,4369,4959
323374,644.1,1361
323375,1662,1570
323379,2562,2584
323388,1553,1224
323395,2266,1681
323396,2814,4082
323400,1441,1922
323405,3323,2613
323407,2399,5120
323411,6897,7113
323412,2431,2106
323414,1101,2858
323415,1677,1174
323416,1553,1484
323428,1262,2240
323435,1904,3004
323440,1811,1343
323442,3206,1091
323449,1526,937.5
323456,1677,1633
323459,2701,4104
323462,3715,3129
323464,2266,5550
323466,1305,2744
323473,5319,8138
323476,753.4,576.7
323477,1774,3127
323480,1583,1791
323482,1163,874.2
323485,1450,1386
323488,2206,835.4
323491,2431,4547
323493,1114,1015
323495,1811,2018
323497,1768,1194
323503,1450,956.8
323504,1614,928.9
323510,3082,1630
323511,2408,1568
323515,2092,1489
323523,2120,3663
323524,4844,751.7
323525,1220,869.2
323530,2399,1192
323531,1220,3806
323533,2092,2754
323536,1393,1006
323542,670,519.3
323543,1526,880.6
323552,5162,7216
323553,1040,990.7
323557,970.6,766.7
323559,4702,9470
323562,3730,1.248e+04
323564,2701,2245
323569,3323,3438
323570,1013,1156
323572,4991,5503
323574,1339,1112
323579,1262,2848
323583,1044,1045
323585,1013,1278
323589,3370,3435
323590,3370,6393
323593,2006,2377
323597,1613,1405
323598,2281,4843
323600,2120,2201
323602,5153,6730
323608,1262,668.7
323610,7163,7621
323611,2120,1377
323612,1163,1574
323623,2766,3004
323624,1613,935
323626,1044,1316
323627,2399,2288
323629,1441,7205
323631,2947,3573
323642,1.083e+04,9403
323643,2766,4987
323646,970.6,672.1
323650,1262,657.2
323654,1614,1424
323658,2672,4819
323660,435.2,1125
323662,1554,1213
323664,2006,3735
323674,2006,1434
323676,2801,4771
323677,1553,992.3
323678,1163,216.2
323681,2766,1983
323685,1677,1885
323687,9729,4863
323690,1814,2028
323696,5368,8122
323699,4369,4290
323700,2801,2149
323701,5386,1622
323702,3273,4028
323708,1040,848.1
323713,1526,1177
323715,5616,3428
323716,3141,814.3
323717,1262,1217
323722,1677,3374
323725,3013,1918
323726,1610,901.9
323729,1441,2778
323730,1220,1075
323735,2092,2074
323738,2399,1681
323744,4582,5560
323747,4211,2635
323748,2701,2831
323749,2032,1175
323751,1450,1452
323752,2562,2398
323753,1220,771
323759,5828,1.392e+04
323761,1969,1342
323764,1614,949.7
323769,2092,2298
323771,1969,2140
323774,1013,833.7
323780,2092,6093
323784,1393,2136
323788,1677,4432
323795,1768,2179
323799,1553,1704
323800,911.2,208.9
323810,3141,6445
323813,937.8,957.8
323817,1368,2002
323818,3044,3981
323822,5828,6969
323824,1220,4161
323828,1040,853.9
323829,2672,4309
323841,3370,4481
323842,1441,1768
323843,9729,7843
323847,1262,943.4
323849,2597,1214
323859,1281,919
323861,1697,1284
323864,1774,1660
323865,3632,1338
323866,9227,7182
323868,4085,2563
323869,1220,702.5
323874,1441,787.2
323879,1163,2066
323880,1013,1491
323882,1044,721.6
323883,2266,3466
323885,3467,6995
323886,937.8,395.6
323887,4702,5866
323890,1677,635.9
323892,1368,1194
323899,1368,1625
323900,2092,3371
323903,5368,4041
323907,1441,2275
323909,2814,1588
323912,1969,2716
323914,1865,3264
323916,1368,1817
323917,1555,941.9
323919,970.6,1010
323928,3273,2841
323929,3370,3829
323931,1441,1082
323934,6255,6262
323940,1969,3805
323941,1441,2042
323942,3057,4565
323943,1811,972.8
323944,777.2,816
323946,1662,1874
323948,1662,825.5
323951,1526,1300
323954,1163,1525
323956,1101,1298
323963,1667,1044
323966,1339,1546
323973,1697,1084
323977,1677,3225
323979,1013,863.6
323980,1811,903.4
323984,2701,1623
323985,3730,2635
323986,2431,1954
323990,2672,3234
324000,1040,788.2
324009,1754,1841
324011,1811,2147
324012,1754,2848
324013,937.8,1068
324014,3082,4022
324016,1262,969.5
324018,1262,701
324023,4844,6103
324024,1163,597.3
324026,2037,1346
324027,1814,2711
324028,1450,4748
324029,1555,731.1
324031,670,678.2
324034,670,310.5
324035,8189,1.174e+04
324044,4754,2194
324045,3206,4253
324050,866.6,885.6
324053,1013,1811
324058,2701,1596
324064,576.9,337.2
324065,1814,899
324066,2120,1310
324076,1013,1648
324078,2597,2907
324080,3323,3750
324084,3141,4919
324088,3273,2502
324093,6255,8502
324099,655.8,870.7
324101,4826,3519
324105,2266,1190
324106,1.072e+04,1.237e+04
324110,1614,966.8
324113,1450,1895
324114,3665,3118
324117,651.4,474.4
324120,3323,3509
324132,3370,6319
324133,5386,1.396e+04
324135,1851,2219
324141,3082,3737
324145,1013,1058
324146,1368,2123
324148,2266,1553
324153,2120,2895
324154,1526,1261
324155,3580,3049
324158,3632,9493
324159,1.2e+04,1.124e+04
324162,1754,1144
324164,2006,2031
324165,1.38e+04,1.278e+04
324167,712.1,699.4
324173,1079,1218
324174,3582,4300
324177,4085,3101
324183,1342,1358
324185,1929,3010
324188,1163,462.6
324189,1614,6429
324190,2801,2649
324191,804.2,458.2
324197,1614,1266
324200,2206,3098
324202,1904,2258
324208,1040,816.2
324210,2399,1970
324211,2562,3219
324215,5517,5150
324216,2756,2547
324217,2092,2296
324221,2701,3063
324224,2766,2033
324225,2701,2405
324226,970.6,549.7
324228,1583,1057
324230,1163,3733
324231,832.3,711.2
324236,2037,1481
324237,5913,2341
324239,2562,881.5
324241,1697,1715
324242,970.6,861.7
324244,3467,4620
324249,911.2,1483
324252,832.3,2189
324253,3323,3994
324254,1929,736
324257,2266,2366
324258,2701,1220
324260,3082,1986
324262,2751,1896
324263,1163,2251
324275,2947,5085
324276,3632,4859
324277,1262,1708
324279,4574,4614
324281,4211,3145
324282,2947,5531
324283,1079,2566
324284,2431,6194
324289,1163,796.2
324293,2281,1189
324295,1450,2886
324298,1851,961.3
324306,4369,4035
324314,2193,1787
324315,2751,5699
324317,1040,598.3
324320,1368,1823
324326,1013,847
324327,2597,3660
324332,1526,1289
324333,5828,3402
324334,5913,7403
324337,2120,2781
324347,1079,1408
324348,5517,3871
324349,4369,4473
324356,3467,3430
324360,1114,1431
324363,1840,2243
324365,1614,2341
324368,3618,1958
324377,1013,758
324378,911.2,1893
324379,1614,4401
324380,1840,1792
324382,1013,1083
324383,1393,798.2
324386,1555,1723
324388,1890,3068
324389,1220,1244
324391,2801,3299
324392,2006,2478
324397,1174,789.8
324398,1101,912.6
324399,1309,1565
324404,1754,2355
324411,1614,843
324413,2314,3015
324415,2266,1375
324421,1040,955.7
324425,4332,9510
324426,3632,2222
324427,804.2,697.1
324429,1262,1556
324431,1262,738
324432,2661,3622
324433,970.6,886.9
324437,6255,1.288e+04
324438,644.1,689.8
324439,4844,4986
324440,5048,1.286e+04
324442,3044,1463
324449,2266,2302
324455,2314,3216
324456,1638,2684
324457,1811,4265
324458,3632,3101
324461,6475,4514
324465,2006,1969
324466,1262,1615
324469,2092,1.227e+04
324478,1613,1791
324480,1638,1419
324486,1553,2920
324488,4034,6453
324491,3141,2478
324493,1691,6220
324496,3875,3199
324499,2408,2704
324500,1049,1179
324502,1079,932.9
324503,2562,2993
324507,1368,2211
324509,712.1,281
324510,4211,2027
324511,3618,2923
324519,3875,2271
324521,7711,6781
324522,2597,2421
324523,1368,1176
324526,5153,5967
324527,5319,5956
324529,3467,2235
324534,3206,2324
324535,1613,3549
324540,2562,4822
324544,1731,971.2
324546,753.4,855.8
324549,7711,1.456e+04
324557,2597,1822
324558,3582,2121
324561,1526,803
324574,646.3,426.6
324576,2399,5671
324577,1904,3421
324578,1079,966.7
324579,1156,906.2
324581,850.4,1050
324585,6897,7354
324588,6475,4836
324591,5517,8095
324594,1553,1876
324595,3946,4881
324597,753.4,2842
324599,898.7,1265
324601,1851,1219
324603,1555,2497
324606,1156,841.5
324610,1368,1059
324613,1610,1704
324614,1890,873.9
324615,4369,6156
324617,1553,2344
324618,2562,4530
324621,1163,1601
324622,2242,5480
324625,576.9,334.8
324626,1342,1396
324629,1754,2823
324632,6255,8942
324636,2092,2057
324643,3467,2921
324646,2597,2017
324647,5162,6599
324649,4085,2201
324650,2597,2983
324651,1450,367.2
324652,1553,5625
324653,1613,2776
324655,1262,562.9
324656,2266,3307
324658,2092,2854
324662,1851,2633
324663,1441,2091
324664,9485,8383
324670,1040,539.7
324671,2266,3473
324672,1526,1780
324674,1969,2509
324676,4835,6801
324678,804.2,753
324684,5913,4607
324687,2399,2509
324688,3323,2510
324691,5913,2432
324699,2399,3587
324705,2431,3931
324708,1662,1626
324711,2562,3017
324713,1754,585.4
324714,1400,3554
324719,5616,1838
324722,1586,1586
324723,2399,1499
324724,1526,1670
324727,5386,4024
324731,4211,6382
324732,1013,898.2
324736,5913,2793
324737,2766,4206
324744,2701,1258
324745,1049,520.8
324747,3206,6738
324750,5517,1e+04
324754,970.6,1146
324758,7222,6466
324763,2890,5905
324770,5828,6135
324772,832.3,632.9
324776,6504,4515
324782,3141,2285
324788,2766,4642
324790,5386,4111
324793,3273,3036
324796,3467,4669
324797,2562,2570
324801,1638,837.4
324815,1393,1162
324817,1342,1545
324818,1929,1313
324820,1697,645.7
324824,5153,6669
324836,1441,1047
324839,1526,1101
324840,1220,218.3
324843,1677,450.3
324844,1865,3547
324850,3013,3041
324853,1114,675.7
324855,1614,1277
324864,4574,9879
324868,3044,3212
324869,3323,4205
324871,1553,945.5
324874,1814,2263
324875,2562,3348
324876,6255,4496
324877,2193,1924
324878,2597,6775
324880,4085,4594
324885,1114,1350
324887,3273,2487
324888,1220,4044
324892,2597,1422
324895,911.2,802.8
324900,1313,1046
324907,4844,1869
324917,1163,1106
324919,1441,2582
324921,3868,6390
324923,2120,2527
324924,7711,7052
324926,1929,2276
324928,1691,974.5
324929,6255,7372
324932,1697,1981
324938,2947,4508
324939,3582,7096
324945,1814,1348
324954,2037,2790
324955,1610,843.1
324957,6255,9725
324965,4844,1.263e+04
324966,1.083e+04,1.126e+04
324968,1746,549.2
324969,2120,2896
324972,2266,2331
324982,1.083e+04,1.333e+04
324990,1526,838.5
324994,655.8,400.1
324996,1079,1495
324998,1526,2088
325001,2120,1246
325003,1163,1490
325004,970.6,617.3
325008,1754,741.9
325009,1400,4152
325011,544.4,304.6
325012,2562,748.7
325019,5913,4161
325020,9227,2.592e+04
325030,1013,1156
325031,2751,1870
325039,970.6,905.4
325041,1638,1702
325044,3273,5092
325045,3323,3977
325046,1262,459.7
325047,3141,5008
325055,1368,1845
325057,2120,2390
325059,4582,4434
325065,1305,1016
325069,1811,1794
325070,970.6,1274
325071,2597,2048
325076,2092,1528
325078,9227,6907
325079,1814,3449
325085,1865,1544
325089,1393,772.8
325090,1441,690.7
325091,2701,1153
325094,5913,5210
325097,3273,2399
325098,1554,2188
325101,1851,2103
325102,1526,2345
325103,3323,5903
325116,1553,1227
325123,1662,2017
325126,4574,4346
325129,1754,2110
325130,3273,2603
325131,3273,2331
325133,4048,2539
325134,3323,3655
325135,1526,810.2
325139,5616,7173
325141,1040,1042
325144,1450,846
325146,2281,2949
325147,4048,1.131e+04
325149,3582,4672
325155,4048,3867
325158,2399,2618
325160,5913,6113
325161,1614,1925
325162,2878,1701
325168,3206,5139
325170,1890,2811
325171,1281,802.3
325175,1049,1525
325182,1262,1831
325184,3910,9024
325187,1368,1947
325188,3044,4722
325190,2766,4941
325191,1079,528
325192,2037,837.3
325193,3618,5491
325194,1342,1592
325202,1638,2082
325204,2092,2346
325205,1553,1099
325207,1583,790.4
325211,1811,1494
325215,2242,3147
325222,712.1,1321
325223,1677,1786
325224,2399,1476
325225,1638,748.8
325234,2814,3012
325242,3370,1105
325243,1114,563.4
325245,1049,1063
325247,832.3,528
325248,2120,2897
325249,2597,4343
325250,1662,2189
325252,2766,1269
325254,1220,1008
325255,1013,1277
325257,5319,5635
325258,4574,6915
325259,7163,5112
325265,2120,828.4
325267,1174,1541
325268,1677,984.6
325270,1526,2525
325272,2597,3677
325274,1754,1856
325275,1393,769.8
325277,1079,488.3
325278,2242,3947
325279,2266,3877
325281,1163,844.3
325283,5386,6717
325285,3044,6202
325287,1697,2166
325288,2947,4888
325289,1677,950.3
325291,1262,1200
325297,1586,2957
325300,2661,5043
325302,2399,1532
325304,1553,845.5
325305,1393,2422
325310,3467,4875
325315,3141,3104
325317,3946,1666
325320,1049,1206
325321,5913,5557
325326,937.8,949.1
325329,1851,1291
325335,1220,1067
325337,1614,1920
325344,3044,5194
325346,2597,6933
325347,3467,3372
325354,1441,1269
325355,3141,2038
325358,1811,1529
325361,1450,3137
325363,3665,4869
325364,1393,1663
325365,1526,1496
325372,1174,2547
325373,911.2,1107
325374,3632,6326
325378,1079,901.4
325380,2431,2205
325384,804.2,664.3
325386,1811,1008
325390,4369,1.075e+04
325391,1393,1439
325392,4048,317.8
325393,1163,767.9
325398,2266,1627
325400,1163,1456
325405,1013,1194
325408,1163,1326
325410,4211,6776
325415,753.4,814
325416,1163,3315
325420,1904,3213
325421,6710,7251
325424,1860,1479
325429,1441,5358
325431,3013,6644
325432,2890,2262
325434,5913,6956
325442,7711,8491
325444,6897,1.154e+04
325449,2092,1403
325451,3082,1598
325452,777.2,753.6
325455,2092,1937
325461,2801,4959
325464,804.2,974.2
325465,1754,1770
325470,804.2,915.2
325472,1049,1970
325474,1610,2816
325476,2597,3896
325479,9485,2.566e+04
325484,8189,1.148e+04
325487,2672,1069
325492,1865,1246
325493,1441,2460
325494,1305,873.5
325495,4211,2951
325496,1040,1772
325501,1890,1189
325502,1677,1025
325510,970.6,673.6
325512,1163,590.2
325513,2206,4945
325514,4048,3232
325515,2751,6022
325518,2801,3284
325519,2431,1076
325522,1114,1374
325524,2672,2965
325532,1904,1720
325535,1677,2525
325538,4702,5110
325539,3910,8756
325540,832.3,594.6
325541,1677,2283
325542,2597,697.6
325543,1553,1832
325546,3273,7121
325547,4085,5112
325551,2814,3814
325553,4574,5297
325555,1393,2498
325559,4470,3809
325561,3273,2918
325564,1262,2159
325565,2597,1340
325566,1441,377.5
325568,4048,6114
325572,655.8,681.1
325573,2766,1408
325574,2814,8642
325577,2597,2716
325579,1851,1828
325581,970.6,760.8
325582,1220,1426
325590,1044,924
325591,3467,5592
325592,1851,1254
325595,1754,3778
325597,3087,5401
325599,777.2,765.3
325600,3582,7139
325601,1.311e+04,9285
325605,576.9,590.8
325606,1450,2979
325609,5386,2819
325610,1174,1326
325613,1811,2708
325619,1262,680.6
325632,3206,3971
325633,2562,1363
325637,2890,3350
325639,1441,2051
325641,2701,1152
325646,873.4,1668
325652,1614,2198
325656,2309,1118
325661,1049,476.6
325665,2006,2746
325667,2562,2628
325668,644.1,613.5
325673,3273,2222
325680,1814,1261
325681,4369,3782
325683,2408,2403
325685,4048,2348
325687,7711,5819
325688,4574,5103
325691,1156,1719
325697,3273,7837
325699,1526,3429
325701,2092,1758
325704,1697,1567
325713,2766,3895
325715,3467,3334
325716,1814,1321
325718,4369,3880
325730,2878,3299
325732,1049,2092
325733,1677,1328
325735,1526,1377
325736,4582,6041
325740,970.6,522.3
325741,1163,981.2
325748,1163,921.2
325750,1262,800.5
325756,1040,716.6
325758,3715,7149
325764,1555,1518
325767,5048,1.564e+04
325770,1300,836.2
325776,4184,9421
325781,1851,1427
325782,4574,6578
325785,1851,2520
325788,804.2,628.1
325789,1013,895.4
325790,4844,6095
325792,1890,1591
325793,1814,1775
325794,2597,777.2
325797,1814,1822
325802,1677,2886
325803,3273,1625
325805,2399,1098
325807,1677,1085
325808,3082,2728
325809,3875,2806
325811,4085,2002
325812,3206,8124
325818,1638,1107
325820,5319,5973
325823,4048,3126
325824,5828,5434
325826,1553,274.1
325828,1342,694.4
325829,1450,1051
325832,2037,2000
325835,5517,5363
325847,3323,1265
325852,1220,286.7
325854,6255,7004
325860,1526,969.1
325861,1156,1763
325867,3370,2638
325871,1610,1974
325874,2206,7489
325876,4844,4954
325877,1865,2179
325878,1049,1242
325879,1904,1247
325880,2193,1327
325884,1774,1820
325887,1079,2294
325893,1044,931.5
325899,2766,5156
325901,2037,1131
325902,1811,1867
325911,2814,1845
325912,1553,1474
325914,2399,2195
325918,3467,842.6
325920,1262,1392
325928,3467,3879
325930,924.1,935.9
325931,1101,1157
325947,1555,5696
325949,2597,3915
